row_type,family,seed,injected_rate,metric,value,ci_low,ci_high,status_or_scope,trace_sha256,source_task
seed_metric,ancilla_bit_flip,202607162204,0.005,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,b37dee0d468372e957c8981bfe5e3cc91ba281881b9c45bc9345a7dc1d078b5f,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.005,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,b37dee0d468372e957c8981bfe5e3cc91ba281881b9c45bc9345a7dc1d078b5f,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.005,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,b37dee0d468372e957c8981bfe5e3cc91ba281881b9c45bc9345a7dc1d078b5f,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.005,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,b37dee0d468372e957c8981bfe5e3cc91ba281881b9c45bc9345a7dc1d078b5f,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.005,faulted_label_change_rate,0.007080078125,,,simulator_evaluator_truth,b37dee0d468372e957c8981bfe5e3cc91ba281881b9c45bc9345a7dc1d078b5f,T5.2.2
channel_intervention,ancilla_bit_flip,202607162204,0.01,channel_spec_sha256,a319d689e3567b273ecd77e45131953b2ae1fe9b43fc9c12230414e7039dc5f4,,,exactly_one_registered_channel_changes,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,bit_event_rate,0.01171875,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,bit_outcome_toggle_rate,0.01171875,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,logical_backaction_rate,0.006591796875,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,phase_event_rate,0.0,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.01,faulted_label_change_rate,0.01171875,,,simulator_evaluator_truth,7d03ec79684b6e588b81f17ee5a4d7ae1a153d4eff4d549a4ee06a93780ac957,T5.2.2
channel_intervention,ancilla_bit_flip,202607162204,0.02,channel_spec_sha256,be82407b80ac979fa131e8fbfe97d933cc08bbccd79c167e3501580934597e28,,,exactly_one_registered_channel_changes,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,bit_event_rate,0.0205078125,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,bit_outcome_toggle_rate,0.0205078125,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,logical_backaction_rate,0.0107421875,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,phase_event_rate,0.0,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.02,faulted_label_change_rate,0.0205078125,,,simulator_evaluator_truth,b2651f68df737e30e2f3e9096370e931ea0e243dc454bd04d4a43cb70878e084,T5.2.2
channel_intervention,ancilla_bit_flip,202607162204,0.04,channel_spec_sha256,9e92a115f144b95dfe799f0fbc2629ed613b86f5a137d881d251fde531dba539,,,exactly_one_registered_channel_changes,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,bit_event_rate,0.0439453125,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,bit_outcome_toggle_rate,0.0439453125,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,logical_backaction_rate,0.0224609375,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,phase_event_rate,0.0,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.04,faulted_label_change_rate,0.0439453125,,,simulator_evaluator_truth,1a5770ddc63b4b1543bb63fdd0cbbc2008ef2446ab3f8c1877882ca5638f78b7,T5.2.2
channel_intervention,ancilla_bit_flip,202607162204,0.08,channel_spec_sha256,20967b914b399f8e47b8781367dc1e3e40d34936d4e7f60bd252d4f21f392e78,,,exactly_one_registered_channel_changes,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,bit_event_rate,0.082275390625,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,bit_outcome_toggle_rate,0.082275390625,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,logical_backaction_rate,0.042724609375,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,phase_event_rate,0.0,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
seed_metric,ancilla_bit_flip,202607162204,0.08,faulted_label_change_rate,0.082275390625,,,simulator_evaluator_truth,60705d6bca2b05b3376a5e47fc54aa400d288049e8ea8e8a6fc5a33ead7221b3,T5.2.2
channel_intervention,ancilla_bit_flip,202607162205,0.0,channel_spec_sha256,77874708a78b1017463846580518918dfdde613b68b78e40daf27aa27054fde5,,,exactly_one_registered_channel_changes,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,bit_event_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,logical_backaction_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,phase_event_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.0,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
channel_intervention,ancilla_bit_flip,202607162205,0.005,channel_spec_sha256,f82ce8feba2f8de2e421f6996f68e0c409ad98bb47217b616fba80f1fb90f01d,,,exactly_one_registered_channel_changes,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,bit_event_rate,0.005615234375,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,bit_outcome_toggle_rate,0.005615234375,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,logical_backaction_rate,0.0029296875,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,phase_event_rate,0.0,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.005,faulted_label_change_rate,0.005615234375,,,simulator_evaluator_truth,5d60ed9421f88340cc3dab1dd4bfb49a626be1e76f6e98326a3bf8fc9372a0fd,T5.2.2
channel_intervention,ancilla_bit_flip,202607162205,0.01,channel_spec_sha256,a319d689e3567b273ecd77e45131953b2ae1fe9b43fc9c12230414e7039dc5f4,,,exactly_one_registered_channel_changes,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,bit_event_rate,0.01025390625,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,bit_outcome_toggle_rate,0.01025390625,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,logical_backaction_rate,0.004638671875,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,phase_event_rate,0.0,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.01,faulted_label_change_rate,0.01025390625,,,simulator_evaluator_truth,135b8ac9f70cc117958bac693e2b3e1bd0869f4b3ef88b1ce4a2be1ab7bdbd0b,T5.2.2
channel_intervention,ancilla_bit_flip,202607162205,0.02,channel_spec_sha256,be82407b80ac979fa131e8fbfe97d933cc08bbccd79c167e3501580934597e28,,,exactly_one_registered_channel_changes,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,bit_event_rate,0.020751953125,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,bit_outcome_toggle_rate,0.020751953125,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,logical_backaction_rate,0.010986328125,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,phase_event_rate,0.0,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.02,faulted_label_change_rate,0.020751953125,,,simulator_evaluator_truth,8c96aedf64d92223b9567e028db2b8fa7ad3a0f2da57a85aef2bf3bd336a8f32,T5.2.2
channel_intervention,ancilla_bit_flip,202607162205,0.04,channel_spec_sha256,9e92a115f144b95dfe799f0fbc2629ed613b86f5a137d881d251fde531dba539,,,exactly_one_registered_channel_changes,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,bit_event_rate,0.04052734375,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,bit_outcome_toggle_rate,0.04052734375,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,logical_backaction_rate,0.020263671875,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,phase_event_rate,0.0,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.04,faulted_label_change_rate,0.04052734375,,,simulator_evaluator_truth,e2ba2e0a1fa0bc37917bb1a7c3d776e4e2de3e91960cd22457536f9e7748ac6c,T5.2.2
channel_intervention,ancilla_bit_flip,202607162205,0.08,channel_spec_sha256,20967b914b399f8e47b8781367dc1e3e40d34936d4e7f60bd252d4f21f392e78,,,exactly_one_registered_channel_changes,0627dcce593e1346bf2c857cd2ac08af2b702be908855825a5169d412b1e91ca,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.08,bit_event_rate,0.0791015625,,,simulator_evaluator_truth,0627dcce593e1346bf2c857cd2ac08af2b702be908855825a5169d412b1e91ca,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.08,bit_outcome_toggle_rate,0.0791015625,,,simulator_evaluator_truth,0627dcce593e1346bf2c857cd2ac08af2b702be908855825a5169d412b1e91ca,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.08,logical_backaction_rate,0.039794921875,,,simulator_evaluator_truth,0627dcce593e1346bf2c857cd2ac08af2b702be908855825a5169d412b1e91ca,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.08,phase_event_rate,0.0,,,simulator_evaluator_truth,0627dcce593e1346bf2c857cd2ac08af2b702be908855825a5169d412b1e91ca,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.08,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,0627dcce593e1346bf2c857cd2ac08af2b702be908855825a5169d412b1e91ca,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.08,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,0627dcce593e1346bf2c857cd2ac08af2b702be908855825a5169d412b1e91ca,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.08,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,0627dcce593e1346bf2c857cd2ac08af2b702be908855825a5169d412b1e91ca,T5.2.2
seed_metric,ancilla_bit_flip,202607162205,0.08,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,0627dcce593e1346bf2c857cd2ac08af2b702be908855825a5169d412b1e91ca,T5.2.2
